,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
96,2021-05-12 14:35:13.020550,0.0,5.05,489.0,0.1,0.0,1.1,-0.1,-0.2,-0.2
97,2021-05-12 14:35:19.041743,0.0,116.8,489.0,0.1,0.0,1.2,0.8,0.2,0.2
98,2021-05-12 14:35:21.012620,0.0,166.95,489.0,0.1,0.0,1.1,0.3,-0.2,-0.2
99,2021-05-12 14:35:28.068640,0.0,38.0,489.0,0.1,0.0,1.2,2.1,-0.8,0.2
100,2021-05-12 14:35:30.004994,0.0,4.81,489.0,0.1,0.0,1.1,0.2,0.1,-0.1
101,2021-05-12 14:35:36.003898,0.0,143.46,489.0,0.1,0.0,1.2,0.4,0.2,0.1
102,2021-05-12 14:35:37.002411,0.0,173.38,489.0,0.1,0.0,1.2,0.6,-0.3,-0.3
103,2021-05-12 14:35:45.009491,0.0,36.31,489.0,0.1,0.0,1.2,-0.7,-0.6,0.2
104,2021-05-12 14:35:46.041241,0.0,4.71,489.0,0.1,0.0,1.1,-0.1,0.1,0.0
105,2021-05-12 14:35:52.017025,0.0,112.85,489.0,0.1,0.0,1.1,-0.5,-0.3,-0.3
106,2021-05-12 14:35:54.020074,0.0,170.88,489.0,0.1,0.0,1.2,0.2,-0.5,-0.2
107,2021-05-12 14:36:00.024783,0.0,162.19,489.0,0.1,0.0,1.2,-0.7,0.4,-0.3
108,2021-05-12 14:36:01.025367,0.0,39.62,579.0,0.1,0.0,1.1,0.1,-0.1,0.1
109,2021-05-12 14:36:03.016080,0.0,4.52,579.0,0.1,0.0,1.1,0.2,0.0,0.2
110,2021-05-12 14:36:09.065699,0.0,161.22,579.0,0.1,0.0,1.2,0.3,0.3,0.3
111,2021-05-12 14:36:10.114711,0.0,175.68,579.0,0.1,0.0,1.1,-0.3,-0.3,0.2
112,2021-05-12 14:36:15.009463,0.0,161.25,579.0,0.1,0.0,1.2,1.0,-0.2,0.2
113,2021-05-12 14:36:18.004542,0.0,19.65,579.0,0.1,0.0,1.1,0.4,0.3,0.2
114,2021-05-12 14:36:19.007851,0.0,4.71,579.0,0.1,0.0,1.1,0.1,0.1,0.1
115,2021-05-12 14:36:25.097511,0.0,163.6,579.0,0.1,0.0,1.1,0.3,1.0,0.2
116,2021-05-12 14:36:30.016379,0.0,174.75,579.0,0.1,0.0,1.2,-1.1,-0.6,0.3
117,2021-05-12 14:36:31.017784,0.0,162.73,579.0,0.1,0.0,1.1,0.4,0.0,0.1
118,2021-05-12 14:36:34.014627,0.0,17.81,579.0,0.1,0.0,1.1,-0.6,0.4,0.2
119,2021-05-12 14:36:36.017272,0.0,4.74,579.0,0.1,0.0,1.1,0.2,-0.2,0.1
120,2021-05-12 14:36:40.006469,0.0,6.45,579.0,0.1,0.0,1.1,-0.2,0.2,0.2
121,2021-05-12 14:36:42.007728,0.0,179.88,579.0,0.1,0.0,1.2,-0.3,-0.5,0.1
122,2021-05-12 14:36:51.004989,0.0,13.95,579.0,0.1,0.0,1.2,-0.9,-0.6,-0.2
123,2021-05-12 14:36:52.013057,0.0,4.4,579.0,0.1,0.0,1.1,0.1,-0.1,-0.2
124,2021-05-12 14:36:57.007221,0.0,5.99,579.0,0.1,0.0,1.1,0.3,0.2,0.1
125,2021-05-12 14:36:58.022284,0.0,180.86,671.0,0.1,0.0,1.0,-0.1,0.4,-0.1
126,2021-05-12 14:37:01.021880,0.0,167.95,671.0,0.1,0.0,1.2,0.5,0.5,-0.2
127,2021-05-12 14:37:03.010962,0.0,178.51,671.0,0.1,0.0,1.2,0.4,0.7,0.2
128,2021-05-12 14:37:04.015871,0.0,168.83,671.0,0.1,0.0,1.1,0.2,-0.6,0.0
