,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
302,2021-05-11 19:20:59.954300,,,,,,,0.2,,
303,2021-05-11 19:20:59.962294,,,,,,,,0.0,
304,2021-05-11 19:20:59.974295,,,,,,,,,-0.0
305,2021-05-11 19:21:00.547340,,,,1.0,,,,,
306,2021-05-11 19:21:00.562309,,,,,-0.1,,,,
307,2021-05-11 19:21:00.573316,,,,,,-0.1,,,
308,2021-05-11 19:21:00.578317,,,,,,,0.2,,
309,2021-05-11 19:21:00.586309,,,,,,,,-0.1,
310,2021-05-11 19:21:00.592309,,,,,,,,,0.0
311,2021-05-11 19:21:01.186202,,,,1.0,,,,,
312,2021-05-11 19:21:01.211230,,,,,-0.1,,,,
313,2021-05-11 19:21:01.219189,,,,,,-0.2,,,
314,2021-05-11 19:21:01.225188,,,,,,,0.0,,
315,2021-05-11 19:21:01.233189,,,,,,,,0.0,
316,2021-05-11 19:21:01.239217,,,,,,,,,-0.0
317,2021-05-11 19:21:01.821206,,,,1.0,,,,,
318,2021-05-11 19:21:01.846563,,,,,-0.0,,,,
319,2021-05-11 19:21:01.858348,,,,,,-0.2,,,
320,2021-05-11 19:21:01.864389,,,,,,,0.0,,
321,2021-05-11 19:21:01.869414,,,,,,,,0.1,
322,2021-05-11 19:21:01.875411,,,,,,,,,0.1
323,2021-05-11 19:21:02.457038,,,,1.0,,,,,
324,2021-05-11 19:21:02.479531,,,,,-0.1,,,,
325,2021-05-11 19:21:02.488526,,,,,,-0.2,,,
326,2021-05-11 19:21:02.494523,,,,,,,0.3,,
327,2021-05-11 19:21:02.500495,,,,,,,,-0.0,
328,2021-05-11 19:21:02.505495,,,,,,,,,0.1
329,2021-05-11 19:21:03.084925,,,,1.0,,,,,
330,2021-05-11 19:21:03.106926,,,,,-0.1,,,,
331,2021-05-11 19:21:03.115891,,,,,,-0.2,,,
332,2021-05-11 19:21:03.121923,,,,,,,0.1,,
333,2021-05-11 19:21:03.126926,,,,,,,,-0.0,
334,2021-05-11 19:21:03.133892,,,,,,,,,-0.1
335,2021-05-11 19:21:03.743866,,,,1.0,,,,,
336,2021-05-11 19:21:03.767853,,,,,-0.1,,,,
337,2021-05-11 19:21:03.772851,,,,,,-0.2,,,
338,2021-05-11 19:21:03.778858,,,,,,,-0.1,,
339,2021-05-11 19:21:03.785878,,,,,,,,0.0,
340,2021-05-11 19:21:03.790881,,,,,,,,,-0.0
341,2021-05-11 19:21:04.354132,,,,1.0,,,,,
342,2021-05-11 19:21:04.375176,,,,,-0.1,,,,
343,2021-05-11 19:21:04.385289,,,,,,-0.2,,,
344,2021-05-11 19:21:04.390294,,,,,,,0.2,,
345,2021-05-11 19:21:04.396266,,,,,,,,-0.2,
346,2021-05-11 19:21:04.402264,,,,,,,,,0.0
347,2021-05-11 19:21:04.985654,,,,1.0,,,,,
348,2021-05-11 19:21:05.018697,,,,,-0.1,,,,
349,2021-05-11 19:21:05.026696,,,,,,-0.2,,,
350,2021-05-11 19:21:05.034664,,,,,,,0.1,,
351,2021-05-11 19:21:05.040663,,,,,,,,0.1,
352,2021-05-11 19:21:05.047688,,,,,,,,,-0.0
353,2021-05-11 19:21:05.616361,,,,1.0,,,,,
354,2021-05-11 19:21:05.639358,,,,,-0.1,,,,
355,2021-05-11 19:21:05.647330,,,,,,-0.2,,,
356,2021-05-11 19:21:05.653328,,,,,,,0.2,,
357,2021-05-11 19:21:05.658329,,,,,,,,0.0,
358,2021-05-11 19:21:05.665368,,,,,,,,,0.0
359,2021-05-11 19:21:06.253798,,,,1.0,,,,,
360,2021-05-11 19:21:06.271794,,,,,-0.1,,,,
361,2021-05-11 19:21:06.281825,,,,,,-0.2,,,
362,2021-05-11 19:21:06.288813,,,,,,,0.0,,
363,2021-05-11 19:21:06.294789,,,,,,,,0.2,
364,2021-05-11 19:21:06.299788,,,,,,,,,0.2
